projet_id,mois,annee,duree_projet_jours,nb_collaborateurs_actuels,charge_moyenne,charge_max,nb_conflits,nb_surcharges,nb_sous_charges,nb_anomalies_total,nb_collaborateurs_concernes,target_besoin_ressources_mois_suivant
10002,8,2024,847,1,140.65,190.0,1,1,0,2,1,2
10115,9,2025,399,40,125.03,165.63,3,15,0,18,13,31
10166,10,2026,134,2,75.47,81.97,0,1,0,1,1,1
10156,3,2025,175,12,100.91,123.7,0,5,1,6,5,10
10082,2,2026,860,114,80.18,112.73,14,0,0,14,8,56
10123,8,2026,194,9,89.24,110.05,0,0,1,1,1,7
10124,11,2025,177,10,87.38,101.62,0,0,0,0,0,7
10118,4,2026,692,25,82.04,91.21,4,0,0,4,2,16
10057,4,2026,274,34,72.27,105.27,1,1,0,2,1,30
10051,11,2026,536,55,83.37,122.91,2,0,0,2,2,40
10159,10,2024,165,113,71.84,109.97,1,0,3,4,2,152
10076,8,2025,327,40,83.31,124.83,2,1,2,5,3,39
10141,11,2024,910,15,76.6,118.39,3,0,0,3,2,22
10145,4,2024,863,8,87.04,120.99,0,0,2,2,1,7
10140,11,2025,672,109,109.18,131.53,6,14,3,23,18,57
10153,9,2025,93,13,102.54,118.25,0,3,1,4,2,10
10148,2,2024,491,26,85.34,114.11,2,0,0,2,1,46
10079,10,2025,706,15,87.58,113.57,0,0,0,0,0,25
10140,2,2027,672,153,66.98,99.01,1,0,26,27,17,194
10063,4,2026,605,11,89.25,108.43,0,0,0,0,0,14
10013,10,2026,838,8,76.84,97.33,0,0,2,2,1,11
10125,9,2027,862,10,83.61,114.27,0,0,0,0,0,10
10158,2,2025,277,12,79.58,97.61,4,0,0,4,3,18
10062,7,2024,286,3,81.61,105.89,1,0,0,1,1,2
10032,1,2026,410,212,96.3,124.63,4,0,1,5,4,196
10167,11,2026,804,43,93.43,114.42,0,0,0,0,0,37
10105,3,2026,301,14,106.45,149.42,1,4,4,9,6,14
10135,6,2026,245,3,82.26,112.88,0,0,1,1,1,7
10108,2,2025,647,10,72.12,100.95,0,1,0,1,1,13
10045,11,2024,725,31,109.27,114.98,0,2,1,3,2,22
10124,7,2026,177,6,103.58,138.33,3,0,0,3,2,6
10169,2,2026,425,24,87.86,120.76,1,2,2,5,4,21
10013,9,2025,838,16,84.16,123.72,0,1,1,2,2,14
10038,5,2025,221,10,89.04,97.61,0,0,0,0,0,6
10118,8,2025,692,21,88.48,117.3,1,1,0,2,2,10
10070,6,2025,469,9,87.82,110.4,0,4,2,6,4,6
10003,2,2026,290,126,118.32,129.33,2,37,3,42,30,113
10002,1,2026,847,6,79.75,109.87,1,0,1,2,1,3
10107,2,2027,885,19,42.0,58.49,1,1,11,13,9,24
10090,4,2027,422,15,98.0,126.41,1,0,0,1,1,13
10106,12,2024,697,6,93.17,132.51,0,1,1,2,2,8
10142,2,2025,918,7,82.65,105.88,0,0,0,0,0,7
10168,7,2024,102,139,106.39,119.68,0,15,2,17,14,86
10050,9,2026,750,113,114.47,160.56,9,20,0,29,20,135
10003,2,2028,290,77,85.1,105.54,0,2,0,2,1,129
10055,2,2025,145,25,99.26,135.46,4,0,0,4,3,35
10037,6,2026,273,5,65.22,99.74,0,0,2,2,1,2
10075,2,2027,735,6,74.9,91.63,1,0,2,3,2,9
10099,8,2024,532,11,82.89,104.2,0,0,1,1,1,19
10115,1,2026,399,39,107.92,146.18,6,6,0,12,11,35
10169,11,2027,425,10,80.25,85.27,0,0,3,3,2,11
10025,2,2026,621,48,72.84,98.15,0,3,0,3,2,65
10071,5,2025,540,32,86.64,93.68,0,0,0,0,0,23
10014,1,2026,128,13,96.13,146.29,2,0,0,2,1,15
10031,2,2026,881,127,107.13,118.91,0,8,0,8,6,68
10070,5,2024,469,7,67.34,89.21,0,3,4,7,3,6
10094,6,2025,257,14,91.86,109.81,0,0,0,0,0,20
10151,6,2025,99,144,120.05,139.01,3,55,0,58,44,170
10034,9,2026,383,14,101.07,114.49,2,2,1,5,4,1
10061,6,2024,854,121,70.02,86.85,1,2,5,8,5,70
10017,7,2025,559,122,94.06,137.53,8,0,0,8,5,156
10049,9,2024,145,380,79.79,115.21,1,0,0,1,0,342
10150,9,2026,534,25,112.24,161.75,1,9,1,11,8,41
10111,7,2024,146,9,81.55,86.04,0,1,0,1,1,5
10086,6,2025,139,14,99.24,140.03,0,2,4,6,5,12
10158,5,2027,277,16,77.34,109.06,1,3,0,4,2,17
10095,1,2028,270,6,72.02,76.03,1,0,0,1,1,8
10105,5,2025,301,11,95.13,136.97,3,2,0,5,4,19
10103,9,2026,561,1,114.68,149.59,0,1,0,1,1,4
10086,3,2027,139,18,110.35,128.39,0,2,2,4,3,20
10123,5,2027,194,5,67.23,76.46,0,0,1,1,0,6
10121,3,2025,305,380,111.0,131.09,24,89,0,113,73,380
10016,8,2025,101,335,108.78,128.91,8,37,0,45,41,277
10018,11,2025,175,197,93.28,109.23,0,4,2,6,5,172
10099,10,2025,532,16,78.82,95.63,0,0,0,0,0,17
10168,8,2024,102,147,110.96,127.13,2,20,0,22,16,156
10078,8,2025,555,45,93.73,138.32,2,0,2,4,2,52
10093,12,2026,510,10,85.5,127.18,1,0,0,1,1,12
10010,6,2025,809,10,85.59,120.99,1,0,0,1,0,8
10022,9,2026,626,14,115.87,154.45,0,2,1,3,2,19
10110,1,2024,675,13,89.25,108.59,0,0,0,0,0,13
10080,6,2024,639,138,78.74,83.94,0,0,0,0,0,117
10051,3,2025,536,39,91.29,106.9,0,3,0,3,2,31
10009,1,2025,655,124,56.91,93.55,0,0,30,30,23,173
10101,8,2025,469,37,94.62,129.14,2,2,0,4,3,21
10055,8,2026,145,11,97.51,140.6,0,2,0,2,1,16
10095,12,2027,270,5,82.22,103.27,0,0,1,1,1,3
10065,9,2025,518,226,104.26,153.12,24,8,1,33,28,258
10023,9,2024,159,38,118.79,132.78,0,13,0,13,12,36
10129,11,2025,339,8,113.61,131.78,0,0,1,1,1,5
10144,4,2026,189,17,57.57,68.0,0,0,1,1,0,6
10003,7,2026,290,168,72.27,92.52,2,0,2,4,3,160
10093,8,2024,510,8,97.71,108.72,0,8,1,9,8,16
10012,10,2024,423,5,140.66,190.0,0,5,0,5,3,8
10107,7,2027,885,15,82.55,110.53,2,1,2,5,4,19
10042,7,2025,626,13,72.02,79.29,0,0,2,2,1,13
10047,7,2026,278,3,93.68,123.46,0,0,1,1,1,3
10157,2,2026,786,4,75.26,86.8,0,0,0,0,0,5
10099,8,2027,532,5,80.74,100.6,1,0,0,1,1,8
10076,4,2025,327,44,94.73,134.41,2,0,2,4,3,61
10116,9,2024,631,14,51.97,86.91,1,0,1,2,1,20
10037,2,2025,273,6,87.59,107.34,0,3,0,3,2,6
10094,9,2026,257,7,78.25,106.54,0,1,3,4,2,8
10037,11,2025,273,8,78.46,114.73,0,0,1,1,1,10
10117,6,2025,484,20,73.89,101.18,0,0,4,4,3,14
10019,9,2026,488,20,104.42,140.11,1,2,0,3,2,5
10029,10,2024,904,19,97.01,127.48,0,1,2,3,2,28
10149,2,2027,722,23,90.2,130.32,1,1,1,3,3,19
10051,4,2027,536,46,70.54,77.02,0,5,1,6,4,39
10098,1,2025,238,76,85.2,97.77,0,0,0,0,0,71
10040,3,2026,729,3,134.22,180.69,0,1,1,2,1,1
10159,7,2025,165,119,82.92,92.84,1,0,0,1,1,121
10153,7,2025,93,14,98.04,134.88,1,0,0,1,1,13
10072,10,2025,859,70,121.92,153.18,3,32,0,35,20,103
10057,5,2025,274,28,107.24,140.03,2,2,0,4,3,42
10167,5,2025,804,57,105.29,125.38,3,3,0,6,3,40
10045,5,2027,725,18,78.46,89.36,0,0,1,1,1,17
10099,12,2026,532,8,110.53,141.27,0,0,0,0,0,2
10159,6,2025,165,129,88.02,107.03,0,0,0,0,0,78
10026,12,2024,115,5,84.51,102.96,0,0,0,0,0,8
10002,5,2027,847,2,133.28,163.69,2,2,0,4,2,1
10014,11,2025,128,15,117.16,160.91,2,5,0,7,3,24
10082,9,2025,860,95,123.14,137.02,2,44,0,46,22,119
10117,11,2024,484,17,95.69,120.83,0,0,2,2,2,14
10042,12,2026,626,12,106.68,139.34,0,0,0,0,0,10
10041,7,2025,327,10,86.66,107.46,0,0,3,3,2,7
10005,2,2026,184,19,98.47,133.2,0,3,0,3,1,20
10169,4,2026,425,22,70.45,110.03,2,4,5,11,7,21
10025,10,2025,621,45,105.17,133.21,0,10,0,10,7,42
10068,4,2026,851,71,92.89,115.07,1,1,0,2,1,135
10035,11,2024,335,9,123.78,172.98,1,9,2,12,6,8
10080,8,2025,639,239,76.97,102.33,0,0,0,0,0,170
10123,10,2024,194,9,117.81,140.74,2,4,0,6,3,11
10079,4,2024,706,7,85.58,99.07,0,2,3,5,4,12
10019,3,2025,488,20,80.7,113.06,2,1,0,3,2,6
10125,5,2027,862,13,68.69,99.48,0,0,4,4,2,15
10162,12,2024,863,16,91.78,125.24,0,0,1,1,1,14
10011,1,2025,866,41,89.53,131.89,3,0,2,5,4,52
10084,12,2025,607,13,108.15,137.18,0,2,0,2,1,20
10055,1,2026,145,15,96.14,145.31,3,1,1,5,4,16
10056,11,2026,414,72,58.03,96.45,0,2,5,7,5,79
10122,8,2025,593,9,82.8,93.03,2,3,0,5,3,13
10045,6,2025,725,37,108.58,141.38,5,5,0,10,7,50
10112,10,2025,434,15,92.76,116.08,0,0,0,0,0,15
10162,6,2025,863,22,82.22,118.01,1,0,0,1,1,12
10110,8,2025,675,15,83.62,94.43,1,2,0,3,3,13
10121,9,2024,305,293,98.95,146.38,22,7,0,29,22,287
10015,10,2026,454,24,81.29,96.9,0,0,0,0,0,21
10042,10,2027,626,10,93.71,124.27,1,0,0,1,1,13
10125,12,2026,862,16,77.58,87.86,1,0,0,1,1,15
10038,5,2027,221,6,109.11,128.53,0,0,1,1,0,11
10121,9,2025,305,380,135.85,151.19,20,166,2,188,116,380
10117,6,2027,484,15,124.89,171.02,1,6,0,7,3,12
10065,10,2026,518,206,120.07,162.27,7,49,0,56,50,257
10047,2,2026,278,5,102.55,140.97,0,2,5,7,3,5
10022,7,2026,626,16,88.74,113.24,0,0,1,1,1,17
10127,2,2025,510,21,61.43,94.49,0,2,4,6,4,20
10022,8,2025,626,15,106.18,150.73,1,2,1,4,2,9
10101,3,2025,469,25,107.79,118.51,1,4,2,7,6,17
10135,10,2025,245,2,110.19,128.57,0,0,0,0,0,3
10027,4,2027,268,4,64.39,88.66,0,0,0,0,0,5
10155,7,2025,426,43,107.28,129.7,1,6,1,8,7,65
10146,7,2025,105,10,62.12,97.06,0,1,0,1,1,14
10039,6,2025,691,70,81.06,111.51,0,0,0,0,0,69
10124,6,2025,177,10,89.25,133.31,2,0,3,5,4,4
10114,3,2024,649,9,99.97,111.72,0,4,5,9,6,6
10011,6,2025,866,55,69.99,95.45,0,3,4,7,6,37
10127,4,2026,510,15,81.38,94.81,0,5,0,5,5,14
10132,8,2024,662,28,85.94,100.22,0,0,3,3,3,35
10125,10,2025,862,20,76.78,90.49,2,0,0,2,1,27
10108,12,2025,647,8,84.13,96.81,0,1,0,1,0,9
10156,7,2025,175,10,118.34,163.48,2,6,0,8,4,9
10113,3,2026,309,5,92.09,131.57,3,0,2,5,2,5
10083,2,2024,131,50,66.34,82.25,0,0,9,9,8,52
10158,1,2026,277,17,94.35,120.1,0,0,0,0,0,20
10057,2,2025,274,19,114.57,152.1,3,4,1,8,4,22
10161,7,2024,614,4,100.23,126.58,2,2,1,5,2,6
10167,8,2025,804,57,103.04,115.33,1,0,0,1,1,53
10169,9,2024,425,22,95.56,129.74,0,3,0,3,2,16
10078,5,2027,555,31,84.19,121.73,1,4,0,5,2,26
10005,11,2024,184,11,98.73,119.89,0,0,0,0,0,14
10164,6,2026,498,44,97.67,121.13,1,4,1,6,5,56
10116,11,2026,631,17,102.11,107.59,2,2,1,5,4,20
10083,11,2025,131,88,88.7,95.31,2,1,0,3,2,64
10123,7,2024,194,9,93.17,127.87,0,0,0,0,0,4
10150,7,2026,534,28,101.77,122.46,1,1,0,2,1,13
10102,6,2026,654,4,101.96,131.11,0,0,0,0,0,2
10051,3,2027,536,52,95.17,133.42,2,2,0,4,3,67
10083,8,2024,131,63,90.27,126.23,0,0,0,0,0,111
10005,7,2024,184,9,72.52,90.09,1,0,2,3,2,3
10159,12,2024,165,137,71.73,109.55,0,1,11,12,10,130
10068,9,2026,851,95,99.22,139.59,5,7,0,12,8,121
10009,3,2027,655,115,78.1,97.68,1,0,2,3,2,164
10064,1,2027,340,8,103.38,145.96,2,0,0,2,1,10
10117,4,2024,484,12,79.18,89.63,0,0,0,0,0,11
10048,11,2024,655,76,71.21,102.76,2,1,8,11,7,60
10078,10,2026,555,54,103.85,149.52,5,7,2,14,6,37
10169,12,2025,425,24,86.66,128.65,3,1,0,4,2,18
10133,6,2025,566,113,64.92,103.51,0,1,12,13,10,151
10083,1,2026,131,60,90.06,100.9,0,0,0,0,0,11
10147,9,2027,471,10,79.55,86.88,0,2,0,2,1,5
10058,10,2026,304,108,75.83,89.36,0,1,0,1,1,159
10142,1,2025,918,6,74.59,103.3,0,3,0,3,2,3
10111,2,2024,146,5,66.99,94.44,0,0,0,0,0,11
10111,5,2026,146,11,91.4,116.97,3,6,2,11,8,8
10053,10,2024,224,12,71.17,106.15,1,4,0,5,4,15
10003,7,2025,290,76,92.37,126.98,1,0,0,1,1,114
10125,11,2024,862,18,103.34,133.97,1,2,0,3,2,19
10019,6,2026,488,24,95.02,136.03,2,0,1,3,1,28
10086,8,2025,139,12,82.25,132.15,0,1,2,3,2,20
10024,9,2025,549,380,99.66,117.35,3,21,0,24,17,371
10103,3,2028,561,1,78.59,104.15,0,0,0,0,0,1
10073,2,2026,689,7,83.58,120.55,1,2,0,3,3,9
10143,1,2025,727,41,111.64,153.22,0,11,5,16,11,25
10064,12,2025,340,8,118.04,149.81,3,1,0,4,2,15
10154,7,2025,199,151,77.16,114.25,3,0,0,3,2,153
10154,10,2025,199,143,72.34,90.72,1,3,5,9,6,132
10011,2,2025,866,43,88.45,128.16,2,1,1,4,2,54
10055,9,2025,145,17,74.05,91.42,0,0,0,0,0,23
10152,4,2027,639,1,158.0,190.0,1,1,0,2,1,2
10001,11,2024,682,9,75.09,85.45,0,0,3,3,2,8
10024,3,2025,549,240,102.33,125.08,2,21,0,23,17,141
10090,9,2026,422,13,97.78,112.21,0,1,1,2,2,12
10039,5,2026,691,69,90.38,103.99,3,1,1,5,4,74
10063,11,2025,605,8,93.56,114.36,3,0,3,6,3,5
10062,4,2025,286,4,96.86,128.68,0,0,0,0,0,6
10046,7,2024,221,9,68.66,108.52,0,0,2,2,2,7
10146,3,2024,105,8,79.7,87.96,0,1,0,1,1,5
10078,9,2025,555,48,105.09,141.4,4,6,1,11,9,66
10039,1,2025,691,42,120.19,141.36,2,14,3,19,15,43
10003,12,2027,290,118,73.99,108.68,1,0,0,1,1,112
10025,1,2025,621,41,98.35,117.04,0,0,0,0,0,42
10130,10,2026,655,13,64.89,92.32,0,1,1,2,1,20
10038,6,2026,221,11,122.88,161.23,1,0,0,1,0,9
10120,12,2025,378,8,121.19,179.0,4,3,1,8,4,11
10103,11,2027,561,1,86.89,105.46,1,0,0,1,1,6
10143,10,2024,727,34,94.45,127.46,1,0,0,1,1,24
10001,6,2026,682,6,103.76,114.93,0,0,2,2,1,1
10102,6,2027,654,3,81.25,107.1,0,3,0,3,3,6
10160,11,2025,592,62,118.7,163.57,6,8,1,15,11,80
10153,9,2024,93,13,64.71,99.95,0,0,0,0,0,6
10073,7,2024,689,6,59.37,82.98,0,0,0,0,0,6
10136,10,2025,854,95,48.41,82.84,1,0,45,46,20,66
10115,5,2026,399,39,125.86,148.7,7,16,1,24,13,43
10162,1,2027,863,17,60.73,72.44,0,0,7,7,4,10
10111,4,2026,146,9,106.42,122.2,0,0,3,3,3,12
10125,10,2024,862,18,60.03,71.64,2,1,7,10,5,15
10042,10,2025,626,11,88.7,96.07,0,3,0,3,2,16
10052,1,2026,319,9,74.48,94.8,0,0,2,2,1,9
10149,6,2025,722,46,96.81,107.97,0,0,0,0,0,45
10065,10,2025,518,225,101.25,129.21,8,2,0,10,4,173
10143,4,2024,727,20,87.55,99.08,1,1,0,2,1,23
10117,6,2026,484,22,123.9,149.88,2,10,1,13,6,26
10095,11,2026,270,11,99.74,131.94,0,0,0,0,0,11
10091,6,2025,140,30,88.59,108.69,4,4,2,10,5,37
10132,10,2025,662,52,94.07,112.09,0,1,1,2,1,63
10145,6,2024,863,8,66.39,82.46,2,0,0,2,1,9
10132,5,2025,662,50,94.59,123.47,1,2,0,3,2,59
10156,1,2026,175,8,84.06,113.47,0,0,0,0,0,6
10088,6,2026,535,4,63.58,68.68,0,2,0,2,1,4
10074,12,2026,717,27,94.39,102.01,0,0,0,0,0,17
10148,7,2024,491,32,85.84,121.19,2,3,0,5,4,28
10059,11,2024,918,28,107.02,147.25,3,1,0,4,4,25
10095,3,2027,270,10,83.06,111.71,1,0,0,1,1,10
10049,6,2026,145,322,72.58,94.34,0,1,7,8,6,380
10162,6,2024,863,13,76.07,98.54,0,0,0,0,0,14
10152,8,2026,639,4,86.27,121.85,0,1,0,1,1,5
10147,4,2026,471,23,102.75,140.34,1,2,2,5,4,33
10145,11,2025,863,11,81.02,112.16,1,5,0,6,5,11
10107,2,2024,885,11,84.55,95.0,0,0,0,0,0,11
10126,1,2027,565,4,69.26,80.89,0,0,0,0,0,1
10134,2,2025,124,1,142.34,190.0,1,1,1,3,1,8
10117,9,2025,484,17,88.33,119.22,3,5,0,8,5,22
10066,4,2024,132,59,88.27,115.47,0,0,2,2,2,59
10087,3,2026,809,10,103.7,122.57,0,3,0,3,3,10
10063,7,2025,605,7,78.72,86.38,0,0,1,1,1,9
10147,3,2026,471,19,59.56,84.12,2,5,5,12,6,26
10005,9,2026,184,22,88.8,95.94,1,2,0,3,1,30
10061,11,2025,854,118,101.86,140.44,8,8,4,20,10,72
10154,11,2024,199,93,100.01,133.74,5,0,1,6,4,168
10036,12,2024,355,5,94.03,105.59,0,0,0,0,0,1
10088,8,2025,535,2,109.05,133.21,0,0,2,2,1,2
10137,10,2025,630,159,114.7,132.55,8,23,1,32,16,252
10141,2,2025,910,18,78.78,100.35,0,0,0,0,0,13
10045,5,2026,725,25,98.9,135.96,2,2,0,4,3,26
10108,7,2025,647,9,81.38,91.24,0,5,1,6,3,3
10016,1,2025,101,363,85.47,102.57,8,0,0,8,5,304
10054,5,2026,871,169,68.76,102.82,1,1,13,15,12,113
10049,7,2025,145,380,118.46,127.73,9,60,0,69,29,299
10168,11,2025,102,309,95.03,120.6,7,2,2,11,8,307
10034,10,2024,383,25,81.65,107.29,2,2,1,5,5,37
10027,9,2024,268,6,74.62,104.51,2,0,1,3,1,2
10085,5,2024,297,5,99.48,124.38,0,1,0,1,1,6
10106,7,2024,697,6,90.86,105.66,0,0,0,0,0,6
10087,1,2026,809,10,91.16,127.11,0,0,1,1,0,11
10015,8,2027,454,16,100.52,118.11,0,5,1,6,3,14
10157,9,2024,786,2,77.62,114.58,0,2,0,2,1,1
10022,6,2027,626,12,126.08,147.53,0,1,0,1,1,5
10113,7,2024,309,3,77.4,99.8,2,0,1,3,2,6
10091,12,2025,140,24,68.58,92.54,0,4,6,10,8,26
10137,10,2024,630,118,93.97,118.36,3,0,0,3,2,105
10086,3,2026,139,16,98.59,114.07,0,0,6,6,3,9
10161,4,2025,614,9,75.11,106.19,0,0,0,0,0,11
10117,4,2025,484,14,104.87,137.09,1,1,0,2,1,18
10135,8,2024,245,2,85.94,111.02,0,2,1,3,2,3
10034,9,2025,383,33,96.56,134.11,3,3,0,6,5,24
10080,5,2024,639,114,80.01,95.2,1,2,1,4,2,116
10139,8,2026,498,89,82.74,123.28,2,1,2,5,4,74
10048,6,2026,655,112,53.69,90.61,0,0,24,24,16,81
10149,4,2025,722,39,122.59,133.54,0,6,1,7,5,40
10076,6,2025,327,42,100.52,119.24,1,5,3,9,4,42
10044,7,2025,187,14,71.55,107.4,0,1,1,2,2,12
10110,6,2025,675,13,99.02,123.87,2,1,4,7,4,8
10016,9,2024,101,287,93.98,99.45,3,0,5,8,5,277
10047,11,2025,278,7,81.51,104.88,0,1,2,3,2,9
10155,7,2026,426,54,116.37,138.51,3,11,0,14,9,64
10067,4,2025,683,70,107.45,130.9,4,11,0,15,10,141
10146,11,2024,105,8,89.41,118.92,0,0,0,0,0,11
10086,7,2027,139,10,87.79,109.39,0,0,3,3,2,14
10042,2,2025,626,10,71.65,87.67,0,0,0,0,0,7
10018,6,2024,175,128,66.01,90.63,2,2,12,16,11,148
10124,3,2028,177,2,101.81,129.43,0,0,2,2,1,6
10153,11,2024,93,10,84.17,107.46,0,1,0,1,1,13
10162,11,2025,863,18,93.31,111.68,0,1,0,1,0,15
10139,3,2026,498,98,82.87,112.11,2,0,2,4,3,147
10104,9,2024,249,22,91.79,118.8,3,2,2,7,6,17
10135,1,2027,245,1,81.26,125.38,0,0,0,0,0,2
10130,9,2025,655,12,70.68,99.33,0,0,1,1,1,11
10056,1,2025,414,51,103.47,135.24,1,7,2,10,5,53
10068,5,2026,851,85,113.91,135.96,4,8,2,14,10,138
10091,11,2025,140,24,72.82,96.96,3,3,1,7,5,33
10169,7,2024,425,24,85.43,126.3,0,2,1,3,2,22
10148,2,2027,491,61,87.1,116.27,0,1,0,1,1,52
10074,2,2027,717,19,73.18,103.51,0,0,0,0,0,16
10047,5,2026,278,4,123.67,153.53,4,4,3,11,4,3
10024,12,2025,549,269,116.89,130.23,9,76,0,85,46,235
10143,6,2025,727,37,110.72,142.57,1,5,0,6,4,39
10038,8,2026,221,14,74.09,91.66,0,1,0,1,1,16
10015,7,2027,454,14,90.68,127.39,2,0,1,3,2,6
10124,9,2026,177,9,70.02,95.32,0,0,0,0,0,2
10082,8,2025,860,91,101.97,110.36,3,17,1,21,11,126
10104,12,2025,249,24,73.91,97.78,0,0,0,0,0,20
10082,6,2026,860,88,135.15,182.71,15,27,0,42,33,72
10161,1,2026,614,9,68.51,97.92,1,6,4,11,5,16
10163,3,2024,782,4,92.33,114.2,2,2,2,6,4,5
10085,8,2026,297,3,145.46,190.0,0,3,0,3,2,1
10148,11,2025,491,55,100.83,118.62,3,4,0,7,4,69
10065,7,2026,518,191,130.56,178.34,19,106,2,127,100,136
10049,6,2025,145,380,101.34,127.86,41,18,0,59,38,380
10093,11,2027,510,12,101.4,118.89,0,0,2,2,1,12
10117,5,2025,484,17,119.46,148.41,1,4,3,8,6,16
10091,5,2024,140,15,97.64,139.62,0,0,0,0,0,25
10077,5,2025,219,337,85.82,120.53,13,2,0,15,12,245
10022,8,2024,626,10,95.17,112.55,2,2,2,6,3,7
10004,4,2026,564,27,123.89,160.07,0,4,0,4,3,36
10157,4,2027,786,2,117.47,152.0,2,0,0,2,2,3
10085,6,2025,297,7,87.37,117.27,0,0,0,0,0,6
10132,4,2026,662,70,68.99,104.28,1,0,10,11,9,59
10163,8,2025,782,7,111.89,134.69,1,7,3,11,6,11
10012,12,2024,423,5,107.03,119.87,0,3,1,4,2,4
10022,10,2025,626,13,116.68,169.34,1,4,0,5,4,16
10152,3,2025,639,8,77.97,111.2,0,0,0,0,0,6
10157,2,2025,786,2,56.07,84.47,0,0,2,2,1,3
10102,3,2025,654,6,81.03,95.06,0,0,2,2,2,5
10022,3,2026,626,15,112.73,163.28,0,4,1,5,3,18
10081,10,2024,768,5,85.73,115.62,0,2,0,2,1,4
10127,2,2026,510,16,79.82,88.52,0,0,0,0,0,10
10124,3,2026,177,9,79.91,111.08,0,5,1,6,4,5
10038,12,2026,221,9,79.04,109.2,0,0,1,1,1,8
10106,7,2025,697,7,107.85,150.38,0,0,0,0,0,5
10146,4,2024,105,6,81.36,92.02,1,2,1,4,3,1
10123,9,2026,194,7,108.14,128.47,0,0,2,2,1,8
10160,10,2025,592,57,86.5,102.17,1,1,0,2,1,82
10163,10,2024,782,4,106.25,123.38,2,1,0,3,1,4
10153,4,2025,93,12,127.24,168.58,1,4,0,5,3,14
10062,8,2025,286,4,80.26,122.19,0,1,2,3,2,6
10051,12,2026,536,55,101.66,122.7,1,3,0,4,2,50
10083,12,2025,131,79,78.87,113.63,3,0,1,4,3,61
10107,10,2024,885,10,95.18,112.28,0,4,0,4,3,8
10036,2,2025,355,5,133.07,186.06,3,1,0,4,3,4
10166,4,2024,134,3,71.74,92.04,2,3,0,5,3,4
10005,6,2024,184,11,77.48,118.77,4,0,1,5,4,7
10159,7,2024,165,115,84.0,122.18,1,0,0,1,0,69
10064,5,2026,340,12,118.84,125.38,2,5,0,7,6,12
10152,10,2024,639,7,103.22,117.86,0,0,0,0,0,6
10087,11,2024,809,7,81.4,117.82,0,0,0,0,0,6
10032,8,2025,410,264,86.07,98.31,0,0,28,28,18,267
10147,8,2025,471,20,81.69,90.52,0,1,0,1,1,15
10101,7,2025,469,40,88.6,112.6,0,0,0,0,0,54
10007,3,2026,303,58,84.56,95.11,0,3,4,7,3,62
10004,6,2025,564,18,85.14,119.2,0,2,0,2,1,26
10163,9,2025,782,7,109.17,152.75,1,1,0,2,1,7
10086,9,2024,139,8,77.94,91.85,0,0,1,1,1,6
10061,10,2024,854,104,112.6,124.19,2,7,0,9,4,140
10040,5,2026,729,2,158.0,190.0,1,0,0,1,1,1
10055,11,2024,145,22,70.91,87.13,3,2,3,8,7,21
10056,5,2026,414,100,75.66,107.9,0,0,0,0,0,78
10090,1,2028,422,9,80.47,94.66,0,1,0,1,1,13
10098,6,2027,238,138,86.39,120.36,3,0,0,3,1,96
10117,10,2024,484,16,115.12,127.13,0,4,2,6,5,19
10103,5,2025,561,1,147.95,190.0,1,0,0,1,0,1
10052,7,2025,319,12,80.18,86.14,0,0,0,0,0,11
10106,12,2025,697,7,58.81,72.17,2,0,0,2,1,1
10156,6,2025,175,11,115.42,145.39,0,8,1,9,5,9
10016,10,2025,101,380,119.13,136.17,28,159,2,189,83,380
10098,8,2025,238,110,92.37,117.37,3,0,3,6,5,101
10019,9,2024,488,11,76.33,88.72,1,2,3,6,4,18
10117,9,2026,484,20,98.16,109.26,0,3,0,3,2,15
10096,7,2024,592,6,106.06,149.14,2,1,2,5,3,3
10151,1,2026,99,111,60.13,88.06,1,0,28,29,18,133
10140,10,2027,672,81,100.72,129.3,3,3,2,8,7,93
10051,4,2025,536,48,95.24,112.98,3,4,1,8,3,53
10109,6,2025,200,17,75.53,112.63,0,4,0,4,2,15
10064,1,2026,340,10,108.9,118.47,2,0,0,2,1,10
10126,4,2025,565,1,136.33,175.89,0,0,0,0,0,2
10048,3,2027,655,90,67.58,82.6,0,0,4,4,3,72
10116,12,2024,631,15,99.37,126.2,0,0,4,4,3,15
10130,1,2026,655,13,91.14,98.22,0,0,1,1,1,8
10104,3,2025,249,28,94.89,112.7,0,0,0,0,0,39
10078,6,2027,555,36,93.82,118.6,1,0,2,3,2,35
10115,1,2027,399,46,109.78,131.64,5,8,0,13,10,35
10022,4,2027,626,15,110.43,151.89,1,10,1,12,8,16
10011,9,2024,866,43,92.6,105.03,2,3,0,5,3,45
10104,4,2026,249,28,79.34,110.48,0,0,1,1,1,34
10081,10,2025,768,3,64.87,83.49,0,1,1,2,2,2
10011,8,2025,866,61,64.68,82.72,0,3,10,13,6,38
10104,10,2025,249,22,106.08,147.51,3,2,0,5,2,12
10014,3,2026,128,19,108.8,125.39,0,0,1,1,1,8
10133,11,2025,566,107,53.4,60.05,0,0,22,22,10,61
10113,8,2024,309,1,130.3,183.58,1,1,1,3,1,2
10087,8,2026,809,12,76.79,90.07,0,0,1,1,1,9
10011,2,2026,866,46,93.83,119.61,0,3,0,3,1,54
10167,10,2025,804,53,99.77,123.2,0,2,2,4,2,67
10155,12,2026,426,39,98.39,137.72,0,0,0,0,0,25
